datetime,offpeak,shoulder,peak,export,bat_charge,Bat_Charge_Energy,Bat_Discharge_Energy,house_load,gen_price,fit_price,aemo_price,pe_datetime,solar_gen,Import_kWh
2026-01-28 19:19:59,,,,41.291,unknown,unknown,unknown,23.6,0.12,0.12,0.0951,2026-01-28 19:19:59,69.955,0.005
2026-01-28 19:24:59,,,,42.093,unknown,unknown,unknown,23.6,0.14,0.14,0.0764,2026-01-28 19:24:59,69.9615,0.005
2026-01-28 19:29:59,,,,42.891,unknown,unknown,unknown,23.7,0.14,0.14,0.0719,2026-01-28 19:29:59,69.97,0.005
2026-01-28 19:34:59,,,,43,unknown,unknown,unknown,23.7,0.08,0.08,0.0952,2026-01-28 19:34:59,69.9765,0.005
2026-01-28 19:39:59,,,,43.003,unknown,unknown,unknown,23.8,0.1,0.1,0.077,2026-01-28 19:39:59,69.9829,0.005
2026-01-28 19:44:59,,,,43.007,unknown,unknown,unknown,23.8,0.09,0.09,0.0695,2026-01-28 19:44:59,69.983,0.005
2026-01-28 19:49:59,,,,43.011,unknown,unknown,unknown,23.9,0.1,0.1,0.0852,2026-01-28 19:49:59,69.9854,0.005
2026-01-28 19:54:59,,,,43.014,unknown,unknown,unknown,23.9,0.09,0.09,0.0695,2026-01-28 19:54:59,69.9885,0.005
2026-01-28 19:59:59,,,,43.018,unknown,unknown,unknown,24,0.1,0.1,0.075,2026-01-28 19:59:59,69.9886,0.005
2026-01-28 20:04:59,,,,43.021,unknown,unknown,unknown,24,0.08,0.08,0.0761,2026-01-28 20:04:59,69.9887,0.005
2026-01-28 20:09:59,,,,43.025,unknown,unknown,unknown,24.1,0.08,0.08,0.0858,2026-01-28 20:09:59,69.9888,0.005
2026-01-28 20:14:59,,,,43.028,unknown,unknown,unknown,24.1,0.08,0.08,0.0849,2026-01-28 20:14:59,69.9888,0.005
2026-01-28 20:19:59,,,,43.032,unknown,unknown,unknown,24.2,0.09,0.09,0.0732,2026-01-28 20:19:59,69.9889,0.005
2026-01-28 20:24:59,,,,43.035,unknown,unknown,unknown,24.2,0.08,0.08,0.0662,2026-01-28 20:24:59,69.989,0.005
2026-01-28 20:29:59,,,,43.039,unknown,unknown,unknown,24.3,0.09,0.09,0.0655,2026-01-28 20:29:59,69.989,0.005
2026-01-28 20:34:59,,,,43.043,unknown,unknown,unknown,24.4,0.07,0.07,0.0724,2026-01-28 20:34:59,69.9891,0.005
2026-01-28 20:39:59,,,,43.046,unknown,unknown,unknown,24.5,0.08,0.08,0.0732,2026-01-28 20:39:59,69.9891,0.005
2026-01-28 20:44:59,,,,43.05,unknown,unknown,unknown,24.6,0.08,0.08,0.0706,2026-01-28 20:44:59,69.9891,0.005
2026-01-28 20:49:59,,,,43.054,unknown,unknown,unknown,24.8,0.08,0.08,0.0703,2026-01-28 20:49:59,69.9891,0.005
2026-01-28 20:54:59,,,,43.057,unknown,unknown,unknown,24.9,0.08,0.08,0.0655,2026-01-28 20:54:59,69.9891,0.005
2026-01-28 20:59:59,,,,43.061,unknown,unknown,unknown,25.1,0.09,0.09,0.0653,2026-01-28 20:59:59,69.9891,0.005
2026-01-28 21:04:59,,,,43.064,unknown,unknown,unknown,25.2,0.07,0.07,0.0712,2026-01-28 21:04:59,69.9891,0.005
2026-01-28 21:09:59,,,,43.068,unknown,unknown,unknown,25.4,0.08,0.08,0.0679,2026-01-28 21:09:59,69.9891,0.005
2026-01-28 21:14:59,,,,43.071,unknown,unknown,unknown,25.4,0.08,0.08,0.0723,2026-01-28 21:14:59,69.9891,0.005
2026-01-28 21:19:59,,,,43.075,unknown,unknown,unknown,25.6,0.08,0.08,0.0661,2026-01-28 21:19:59,69.9891,0.005
2026-01-28 21:24:59,,,,43.079,unknown,unknown,unknown,25.6,0.08,0.08,0.0679,2026-01-28 21:24:59,69.9892,0.005
2026-01-28 21:29:59,,,,43.082,unknown,unknown,unknown,25.7,0.08,0.08,0.068,2026-01-28 21:29:59,69.9892,0.005
2026-01-28 21:34:59,,,,43.086,unknown,unknown,unknown,25.7,0.07,0.07,0.0546,2026-01-28 21:34:59,69.9893,0.005
2026-01-28 21:39:59,,,,43.09,unknown,unknown,unknown,25.8,0.07,0.07,0.0573,2026-01-28 21:39:59,69.9894,0.005
2026-01-28 21:44:59,,,,43.093,unknown,unknown,unknown,25.8,0.07,0.07,0.0573,2026-01-28 21:44:59,69.9894,0.005
2026-01-28 21:49:59,,,,43.097,unknown,unknown,unknown,25.8,0.07,0.07,0.0571,2026-01-28 21:49:59,69.9895,0.005
2026-01-28 21:54:59,,,,43.101,unknown,unknown,unknown,25.9,0.07,0.07,0.0573,2026-01-28 21:54:59,69.9895,0.005
2026-01-28 21:59:59,,,,43.104,unknown,unknown,unknown,25.9,0.08,0.08,0.0573,2026-01-28 21:59:59,69.9896,0.005
2026-01-28 22:04:59,,,,43.108,unknown,unknown,unknown,25.9,0.06,0.06,0.065,2026-01-28 22:04:59,69.9897,0.005
2026-01-28 22:09:59,,,,43.112,unknown,unknown,unknown,25.9,0.06,0.06,0.0582,2026-01-28 22:09:59,69.9898,0.005
2026-01-28 22:14:59,,,,43.116,unknown,unknown,unknown,26,0.07,0.07,0.0582,2026-01-28 22:14:59,69.9898,0.005
2026-01-28 22:19:59,,,,43.119,unknown,unknown,unknown,26,0.07,0.07,0.0614,2026-01-28 22:19:59,69.9899,0.005
2026-01-28 22:24:59,,,,43.123,unknown,unknown,unknown,26,0.07,0.07,0.0613,2026-01-28 22:24:59,69.99,0.005
2026-01-28 22:29:59,,,,43.127,unknown,unknown,unknown,26,0.08,0.08,0.0599,2026-01-28 22:29:59,69.9901,0.005
2026-01-28 22:34:59,,,,43.13,unknown,unknown,unknown,26.1,0.04,0.04,0.0714,2026-01-28 22:34:59,69.9902,0.005
2026-01-28 22:39:59,,,,43.134,unknown,unknown,unknown,26.1,0.05,0.05,0.065,2026-01-28 22:39:59,69.9902,0.005
2026-01-28 22:44:59,,,,43.138,unknown,unknown,unknown,26.1,0.05,0.05,0.0719,2026-01-28 22:44:59,69.9902,0.005
2026-01-28 22:49:59,,,,43.142,unknown,unknown,unknown,26.1,0.05,0.05,0.065,2026-01-28 22:49:59,69.9903,0.005
2026-01-28 22:54:59,,,,43.145,unknown,unknown,unknown,26.2,0.06,0.06,0.065,2026-01-28 22:54:59,69.9903,0.005
2026-01-28 22:59:59,,,,43.149,unknown,unknown,unknown,26.2,0.06,0.06,0.065,2026-01-28 22:59:59,69.9903,0.005
2026-01-28 23:04:59,,,,43.153,unknown,unknown,unknown,26.2,0.07,0.07,0.0746,2026-01-28 23:04:59,69.9904,0.005
2026-01-28 23:09:59,,,,43.157,unknown,unknown,unknown,26.2,0.07,0.07,0.0848,2026-01-28 23:09:59,69.9904,0.005
2026-01-28 23:14:59,,,,43.161,unknown,unknown,unknown,26.3,0.07,0.07,0.065,2026-01-28 23:14:59,69.9905,0.005
2026-01-28 23:19:59,,,,43.164,unknown,unknown,unknown,26.3,0.07,0.07,0.0764,2026-01-28 23:19:59,69.9906,0.005
2026-01-28 23:24:59,,,,43.168,unknown,unknown,unknown,26.3,0.07,0.07,0.075,2026-01-28 23:24:59,69.9906,0.005
2026-01-28 23:29:59,,,,43.172,unknown,unknown,unknown,26.3,0.07,0.07,0.0728,2026-01-28 23:29:59,69.9907,0.005
2026-01-28 23:34:59,,,,43.176,unknown,unknown,unknown,26.3,0.07,0.07,0.0634,2026-01-28 23:34:59,69.9907,0.005
2026-01-28 23:39:59,,,,43.18,unknown,unknown,unknown,26.4,0.07,0.07,0.065,2026-01-28 23:39:59,69.9908,0.005
2026-01-28 23:44:59,,,,43.183,unknown,unknown,unknown,26.4,0.07,0.07,0.0634,2026-01-28 23:44:59,69.9909,0.005
2026-01-28 23:49:59,,,,43.187,unknown,unknown,unknown,26.4,0.07,0.07,0.0616,2026-01-28 23:49:59,69.991,0.005
2026-01-28 23:54:59,,,,43.191,unknown,unknown,unknown,26.4,0.07,0.07,0.0606,2026-01-28 23:54:59,69.991,0.005
2026-01-28 23:59:59,,,,43.194,unknown,unknown,unknown,26.5,0.07,0.07,0.0606,2026-01-28 23:59:59,69.9911,0.005
2026-01-29 00:04:59,,,,0.004,unknown,unknown,unknown,0,0.08,0.08,0.0573,2026-01-29 00:04:59,0.0001,0
2026-01-29 00:09:59,,,,0.007,unknown,unknown,unknown,0.1,0.08,0.08,0.0573,2026-01-29 00:09:59,0.0002,0
2026-01-29 00:14:59,,,,0.011,unknown,unknown,unknown,0.1,0.08,0.08,0.0573,2026-01-29 00:14:59,0.0002,0
2026-01-29 00:19:59,,,,0.015,unknown,unknown,unknown,0.1,0.08,0.08,0.0602,2026-01-29 00:19:59,0.0002,0
2026-01-29 00:24:59,,,,0.019,unknown,unknown,unknown,0.1,0.08,0.08,0.0573,2026-01-29 00:24:59,0.0003,0
2026-01-29 00:29:59,,,,0.022,unknown,unknown,unknown,0.1,0.08,0.08,0.0573,2026-01-29 00:29:59,0.0004,0
2026-01-29 00:34:59,,,,0.026,unknown,unknown,unknown,0.2,0.07,0.07,0.0571,2026-01-29 00:34:59,0.0005,0
2026-01-29 00:39:59,,,,0.03,unknown,unknown,unknown,0.2,0.07,0.07,0.0571,2026-01-29 00:39:59,0.0006,0
2026-01-29 00:44:59,,,,0.033,unknown,unknown,unknown,0.2,0.07,0.07,0.057,2026-01-29 00:44:59,0.0007,0
2026-01-29 00:49:59,,,,0.038,unknown,unknown,unknown,0.2,0.07,0.07,0.0571,2026-01-29 00:49:59,0.0007,0
2026-01-29 00:54:59,,,,0.041,unknown,unknown,unknown,0.2,0.07,0.07,0.057,2026-01-29 00:54:59,0.0008,0
2026-01-29 00:59:59,,,,0.045,unknown,unknown,unknown,0.3,0.07,0.07,0.0573,2026-01-29 00:59:59,0.0008,0
2026-01-29 01:04:59,,,,0.049,unknown,unknown,unknown,0.3,0.06,0.06,0.057,2026-01-29 01:04:59,0.0009,0
2026-01-29 01:09:59,,,,0.053,unknown,unknown,unknown,0.3,0.06,0.06,0.0573,2026-01-29 01:09:59,0.001,0
2026-01-29 01:14:59,,,,0.056,unknown,unknown,unknown,0.3,0.06,0.06,0.0571,2026-01-29 01:14:59,0.0011,0
2026-01-29 01:19:59,,,,0.06,unknown,unknown,unknown,0.4,0.06,0.06,0.0571,2026-01-29 01:19:59,0.0012,0
2026-01-29 01:24:59,,,,0.064,unknown,unknown,unknown,0.4,0.06,0.06,0.0571,2026-01-29 01:24:59,0.0012,0
2026-01-29 01:29:59,,,,0.067,unknown,unknown,unknown,0.4,0.06,0.06,0.0571,2026-01-29 01:29:59,0.0013,0
2026-01-29 01:34:59,,,,0.071,unknown,unknown,unknown,0.4,0.06,0.06,0.0573,2026-01-29 01:34:59,0.0014,0
2026-01-29 01:39:59,,,,0.075,unknown,unknown,unknown,0.5,0.06,0.06,0.0573,2026-01-29 01:39:59,0.0014,0
2026-01-29 01:44:59,,,,0.079,unknown,unknown,unknown,0.5,0.06,0.06,0.057,2026-01-29 01:44:59,0.0015,0
2026-01-29 01:49:59,,,,0.082,unknown,unknown,unknown,0.5,0.06,0.06,0.0573,2026-01-29 01:49:59,0.0016,0
2026-01-29 01:54:59,,,,0.086,unknown,unknown,unknown,0.5,0.06,0.06,0.053,2026-01-29 01:54:59,0.0016,0
2026-01-29 01:59:59,,,,0.09,unknown,unknown,unknown,0.5,0.06,0.06,0.0571,2026-01-29 01:59:59,0.0017,0
2026-01-29 02:04:59,,,,0.094,unknown,unknown,unknown,0.5,0.06,0.06,0.057,2026-01-29 02:04:59,0.0018,0
2026-01-29 02:09:59,,,,0.098,unknown,unknown,unknown,0.6,0.06,0.06,0.0573,2026-01-29 02:09:59,0.0018,0
2026-01-29 02:14:59,,,,0.101,unknown,unknown,unknown,0.6,0.06,0.06,0.0571,2026-01-29 02:14:59,0.0019,0
2026-01-29 02:19:59,,,,0.105,unknown,unknown,unknown,0.6,0.06,0.06,0.0571,2026-01-29 02:19:59,0.002,0
2026-01-29 02:24:59,,,,0.109,unknown,unknown,unknown,0.6,0.06,0.06,0.0573,2026-01-29 02:24:59,0.0021,0
2026-01-29 02:29:59,,,,0.113,unknown,unknown,unknown,0.6,0.06,0.06,0.0571,2026-01-29 02:29:59,0.0021,0
2026-01-29 02:34:59,,,,0.116,unknown,unknown,unknown,0.7,0.06,0.06,0.0573,2026-01-29 02:34:59,0.0022,0
2026-01-29 02:39:59,,,,0.12,unknown,unknown,unknown,0.7,0.06,0.06,0.0576,2026-01-29 02:39:59,0.0022,0
2026-01-29 02:44:59,,,,0.124,unknown,unknown,unknown,0.7,0.06,0.06,0.0573,2026-01-29 02:44:59,0.0023,0
2026-01-29 02:49:59,,,,0.127,unknown,unknown,unknown,0.7,0.06,0.06,0.0573,2026-01-29 02:49:59,0.0024,0
2026-01-29 02:54:59,,,,0.131,unknown,unknown,unknown,0.8,0.06,0.06,0.057,2026-01-29 02:54:59,0.0025,0
2026-01-29 02:59:59,,,,0.135,unknown,unknown,unknown,0.8,0.06,0.06,0.0571,2026-01-29 02:59:59,0.0025,0
2026-01-29 03:04:59,,,,0.139,unknown,unknown,unknown,0.8,0.06,0.06,0.0571,2026-01-29 03:04:59,0.0025,0
2026-01-29 03:09:59,,,,0.143,unknown,unknown,unknown,0.8,0.06,0.06,0.0551,2026-01-29 03:09:59,0.0026,0
2026-01-29 03:14:59,,,,0.146,unknown,unknown,unknown,0.8,0.06,0.06,0.0571,2026-01-29 03:14:59,0.0027,0
2026-01-29 03:19:59,,,,0.15,unknown,unknown,unknown,0.9,0.06,0.06,0.057,2026-01-29 03:19:59,0.0028,0
2026-01-29 03:24:59,,,,0.154,unknown,unknown,unknown,0.9,0.06,0.06,0.0571,2026-01-29 03:24:59,0.0028,0
2026-01-29 03:29:59,,,,0.158,unknown,unknown,unknown,0.9,0.06,0.06,0.0571,2026-01-29 03:29:59,0.0029,0
2026-01-29 03:34:59,,,,0.162,unknown,unknown,unknown,0.9,0.07,0.07,0.057,2026-01-29 03:34:59,0.003,0
2026-01-29 03:39:59,,,,0.165,unknown,unknown,unknown,0.9,0.07,0.07,0.0571,2026-01-29 03:39:59,0.0031,0
2026-01-29 03:44:59,,,,0.169,unknown,unknown,unknown,1,0.07,0.07,0.0638,2026-01-29 03:44:59,0.0032,0
2026-01-29 03:49:59,,,,0.173,unknown,unknown,unknown,1,0.07,0.07,0.0628,2026-01-29 03:49:59,0.0032,0
2026-01-29 03:54:59,,,,0.177,unknown,unknown,unknown,1,0.06,0.06,0.0627,2026-01-29 03:54:59,0.0033,0
2026-01-29 03:59:59,,,,0.181,unknown,unknown,unknown,1,0.06,0.06,0.0622,2026-01-29 03:59:59,0.0034,0
2026-01-29 04:04:59,,,,0.184,unknown,unknown,unknown,1.1,0.07,0.07,0.0622,2026-01-29 04:04:59,0.0035,0
2026-01-29 04:09:59,,,,0.188,unknown,unknown,unknown,1.1,0.06,0.06,0.0573,2026-01-29 04:09:59,0.0036,0
2026-01-29 04:14:59,,,,0.192,unknown,unknown,unknown,1.1,0.06,0.06,0.0637,2026-01-29 04:14:59,0.0036,0
2026-01-29 04:19:59,,,,0.196,unknown,unknown,unknown,1.1,0.06,0.06,0.0653,2026-01-29 04:19:59,0.0037,0
2026-01-29 04:24:59,,,,0.199,unknown,unknown,unknown,1.1,0.06,0.06,0.0635,2026-01-29 04:24:59,0.0037,0
2026-01-29 04:29:59,,,,0.203,unknown,unknown,unknown,1.2,0.06,0.06,0.063,2026-01-29 04:29:59,0.0038,0
2026-01-29 04:34:59,,,,0.207,unknown,unknown,unknown,1.2,0.07,0.07,0.0573,2026-01-29 04:34:59,0.0038,0
2026-01-29 04:39:59,,,,0.211,unknown,unknown,unknown,1.2,0.07,0.07,0.0653,2026-01-29 04:39:59,0.0039,0
2026-01-29 04:44:59,,,,0.214,unknown,unknown,unknown,1.2,0.07,0.07,0.0732,2026-01-29 04:44:59,0.004,0
2026-01-29 04:49:59,,,,0.218,unknown,unknown,unknown,1.2,0.07,0.07,0.065,2026-01-29 04:49:59,0.0041,0
2026-01-29 04:54:59,,,,0.222,unknown,unknown,unknown,1.3,0.07,0.07,0.0664,2026-01-29 04:54:59,0.0042,0
2026-01-29 04:59:59,,,,0.226,unknown,unknown,unknown,1.3,0.07,0.07,0.0737,2026-01-29 04:59:59,0.0042,0
2026-01-29 05:04:59,,,,0.229,unknown,unknown,unknown,1.3,0.08,0.08,0.0674,2026-01-29 05:04:59,0.0043,0
2026-01-29 05:09:59,,,,0.233,unknown,unknown,unknown,1.3,0.07,0.07,0.082,2026-01-29 05:09:59,0.0044,0
2026-01-29 05:14:59,,,,0.237,unknown,unknown,unknown,1.4,0.07,0.07,0.0804,2026-01-29 05:14:59,0.0045,0
2026-01-29 05:19:59,,,,0.241,unknown,unknown,unknown,1.4,0.07,0.07,0.0836,2026-01-29 05:19:59,0.0046,0
2026-01-29 05:24:59,,,,0.245,unknown,unknown,unknown,1.4,0.07,0.07,0.0805,2026-01-29 05:24:59,0.0047,0
2026-01-29 05:29:59,,,,0.248,unknown,unknown,unknown,1.4,0.07,0.07,0.0847,2026-01-29 05:29:59,0.0048,0
2026-01-29 05:34:59,,,,0.252,unknown,unknown,unknown,1.4,0.07,0.07,0.0841,2026-01-29 05:34:59,0.0048,0
2026-01-29 05:39:59,,,,0.256,unknown,unknown,unknown,1.5,0.08,0.08,0.08,2026-01-29 05:39:59,0.0049,0
2026-01-29 05:44:59,,,,0.26,unknown,unknown,unknown,1.5,0.08,0.08,0.0732,2026-01-29 05:44:59,0.005,0
2026-01-29 05:49:59,,,,0.263,unknown,unknown,unknown,1.5,0.08,0.08,0.0732,2026-01-29 05:49:59,0.0051,0
2026-01-29 05:54:59,,,,0.267,unknown,unknown,unknown,1.5,0.07,0.07,0.0678,2026-01-29 05:54:59,0.0052,0
2026-01-29 05:59:59,,,,0.271,unknown,unknown,unknown,1.6,0.07,0.07,0.0673,2026-01-29 05:59:59,0.0052,0
2026-01-29 06:04:59,,,,0.274,unknown,unknown,unknown,1.6,0.09,0.09,0.065,2026-01-29 06:04:59,0.0052,0
2026-01-29 06:09:59,,,,0.278,unknown,unknown,unknown,1.6,0.09,0.09,0.0573,2026-01-29 06:09:59,0.0053,0
2026-01-29 06:14:59,,,,0.282,unknown,unknown,unknown,1.7,0.09,0.09,0.0592,2026-01-29 06:14:59,0.0054,0
2026-01-29 06:19:59,,,,0.286,unknown,unknown,unknown,1.7,0.09,0.09,0.0571,2026-01-29 06:19:59,0.0055,0
2026-01-29 06:24:59,,,,0.29,unknown,unknown,unknown,1.7,0.09,0.09,0.0571,2026-01-29 06:24:59,0.0056,0
2026-01-29 06:29:59,,,,0.294,unknown,unknown,unknown,1.8,0.09,0.09,0.0547,2026-01-29 06:29:59,0.0083,0
2026-01-29 06:34:59,,,,0.298,unknown,unknown,unknown,1.8,0.1,0.1,0.054,2026-01-29 06:34:59,0.0121,0
2026-01-29 06:39:59,,,,0.301,unknown,unknown,unknown,1.8,0.1,0.1,0.0362,2026-01-29 06:39:59,0.0123,0
2026-01-29 06:44:59,,,,0.305,unknown,unknown,unknown,1.8,0.09,0.09,0.0326,2026-01-29 06:44:59,0.0155,0
2026-01-29 06:49:59,,,,0.309,unknown,unknown,unknown,1.8,0.09,0.09,0.02,2026-01-29 06:49:59,0.0232,0
2026-01-29 06:54:59,,,,0.313,unknown,unknown,unknown,1.9,0.08,0.08,0.0096,2026-01-29 06:54:59,0.0451,0
2026-01-29 06:59:59,,,,0.317,unknown,unknown,unknown,1.9,0.08,0.08,0.0097,2026-01-29 06:59:59,0.0604,0
2026-01-29 07:04:59,,,,0.321,unknown,unknown,unknown,1.9,0.08,0.08,0.0096,2026-01-29 07:04:59,0.068,0
2026-01-29 07:09:59,,,,0.324,unknown,unknown,unknown,2,0.07,0.07,0.0129,2026-01-29 07:09:59,0.0767,0
2026-01-29 07:14:59,,,,0.327,unknown,unknown,unknown,2.1,0.07,0.07,0.0197,2026-01-29 07:14:59,0.0868,0
2026-01-29 07:19:59,,,,0.33,unknown,unknown,unknown,2.1,0.07,0.07,0.0096,2026-01-29 07:19:59,0.1087,0
2026-01-29 07:24:59,,,,0.335,unknown,unknown,unknown,2.2,0.07,0.07,0.0091,2026-01-29 07:24:59,0.1345,0
2026-01-29 07:29:59,,,,0.339,unknown,unknown,unknown,2.2,0.06,0.06,0.0099,2026-01-29 07:29:59,0.1565,0
2026-01-29 07:34:59,,,,0.344,unknown,unknown,unknown,2.2,0.06,0.06,0.0221,2026-01-29 07:34:59,0.1793,0
2026-01-29 07:39:59,,,,0.348,unknown,unknown,unknown,2.3,0.05,0.05,0.0221,2026-01-29 07:39:59,0.2468,0
2026-01-29 07:44:59,,,,0.352,unknown,unknown,unknown,2.3,0.04,0.04,0.0221,2026-01-29 07:44:59,0.3482,0
2026-01-29 07:49:59,,,,0.357,unknown,unknown,unknown,2.3,0.04,0.04,0.0105,2026-01-29 07:49:59,0.4521,0
2026-01-29 07:54:59,,,,0.362,unknown,unknown,unknown,2.3,0.03,0.03,0.0047,2026-01-29 07:54:59,0.5585,0
2026-01-29 07:59:59,,,,0.367,unknown,unknown,unknown,2.4,0.03,0.03,0.0103,2026-01-29 07:59:59,0.6574,0
2026-01-29 08:04:59,,,,0.371,unknown,unknown,unknown,2.4,0.02,0.02,0.0221,2026-01-29 08:04:59,0.7314,0
2026-01-29 08:09:59,,,,0.376,unknown,unknown,unknown,2.5,0.01,0.01,0.0361,2026-01-29 08:09:59,0.8422,0
2026-01-29 08:14:59,,,,0.381,unknown,unknown,unknown,2.5,0.01,0.01,0.0249,2026-01-29 08:14:59,0.9697,0
2026-01-29 08:19:59,,,,0.384,unknown,unknown,unknown,2.6,0.01,0.01,0.026,2026-01-29 08:19:59,1.0244,0
2026-01-29 08:24:59,,,,0.388,unknown,unknown,unknown,2.7,0.01,0.01,0.0228,2026-01-29 08:24:59,1.0826,0
2026-01-29 08:29:59,,,,0.391,unknown,unknown,unknown,2.8,0.01,0.01,0.0221,2026-01-29 08:29:59,1.2053,0
2026-01-29 08:34:59,,,,0.395,unknown,unknown,unknown,2.9,0.02,0.02,0.0247,2026-01-29 08:34:59,1.4201,0
2026-01-29 08:39:59,,,,0.399,unknown,unknown,unknown,3,0.02,0.02,0.0244,2026-01-29 08:39:59,1.5713,0
2026-01-29 08:44:59,,,,0.403,unknown,unknown,unknown,3.1,0.02,0.02,0.0214,2026-01-29 08:44:59,1.7903,0.001
2026-01-29 08:49:59,,,,0.407,unknown,unknown,unknown,3.2,0.02,0.02,0.0105,2026-01-29 08:49:59,2.0213,0.001
2026-01-29 08:54:59,,,,0.411,unknown,unknown,unknown,3.3,0.02,0.02,0.0104,2026-01-29 08:54:59,2.2896,0.001
2026-01-29 08:59:59,,,,0.415,unknown,unknown,unknown,3.4,0.02,0.02,0.0103,2026-01-29 08:59:59,2.4071,0.001
2026-01-29 09:04:59,,,,0.419,unknown,unknown,unknown,3.5,0.01,0.01,0.0105,2026-01-29 09:04:59,2.5578,0.001
2026-01-29 09:09:59,,,,0.423,unknown,unknown,unknown,3.7,0.02,0.02,0.021,2026-01-29 09:09:59,2.6955,0.001
2026-01-29 09:14:59,,,,0.428,unknown,unknown,unknown,3.8,0.03,0.03,0.0104,2026-01-29 09:14:59,3.0908,0.001
2026-01-29 09:19:59,,,,0.433,unknown,unknown,unknown,3.9,0.03,0.03,0.0106,2026-01-29 09:19:59,3.492,0.001
2026-01-29 09:24:59,,,,0.438,unknown,unknown,unknown,4,0.03,0.03,0.0106,2026-01-29 09:24:59,3.888,0.001
2026-01-29 09:29:59,,,,0.443,unknown,unknown,unknown,4.1,0.03,0.03,0.0105,2026-01-29 09:29:59,4.1462,0.001
2026-01-29 09:34:59,,,,0.447,unknown,unknown,unknown,4.2,0.02,0.02,0.0207,2026-01-29 09:34:59,4.5487,0.001
2026-01-29 09:39:59,,,,0.452,unknown,unknown,unknown,4.3,0.02,0.02,0.0571,2026-01-29 09:39:59,4.8454,0.001
2026-01-29 09:43:59,,,,0.456,0,0,0,4.3,0.02,0.02,0.0221,2026-01-29 09:43:59,5.3138,0.001
2026-01-29 09:48:59,,,,0.46,0,0,0,4.3,0.02,0.02,0.0361,2026-01-29 09:48:59,5.8354,0.001
2026-01-29 09:49:59,,,,0.46,unknown,unknown,unknown,4.6,0.02,0.02,0.0361,2026-01-29 09:49:59,5.8354,0.001
2026-01-29 09:54:59,,,,0.465,unknown,unknown,unknown,4.6,0.02,0.02,0.0361,2026-01-29 09:54:59,6.1623,0.001
2026-01-29 09:59:59,,,,0.469,unknown,unknown,unknown,4.7,0.02,0.02,0.0361,2026-01-29 09:59:59,6.693,0.001
2026-01-29 10:04:59,,,,0.474,unknown,unknown,unknown,4.8,0.02,0.02,0.0361,2026-01-29 10:04:59,7.2098,0.001
2026-01-29 10:09:59,,,,0.479,unknown,unknown,unknown,5,0.01,0.01,0.0361,2026-01-29 10:09:59,7.718,0.001
2026-01-29 10:14:59,,,,0.484,unknown,unknown,unknown,5.2,0.01,0.01,0.0234,2026-01-29 10:14:59,8.2786,0.001
2026-01-29 10:19:59,,,,0.489,unknown,unknown,unknown,5.4,0.01,0.01,0.0247,2026-01-29 10:19:59,8.796,0.001
2026-01-29 10:24:59,,,,0.494,unknown,unknown,unknown,5.6,0.01,0.01,0.0221,2026-01-29 10:24:59,9.3472,0.001
2026-01-29 10:29:59,,,,0.499,unknown,unknown,unknown,5.8,0.01,0.01,0.0221,2026-01-29 10:29:59,9.923,0.001
2026-01-29 10:34:59,,,,0.504,unknown,unknown,unknown,5.9,0.01,0.01,0.0221,2026-01-29 10:34:59,10.4989,0.001
2026-01-29 10:39:59,,,,0.508,unknown,unknown,unknown,6.1,0.03,0.03,0.0221,2026-01-29 10:39:59,11.0904,0.001
2026-01-29 10:44:59,,,,0.513,unknown,unknown,unknown,6.3,0.03,0.03,0.0006,2026-01-29 10:44:59,11.639,0.001
2026-01-29 10:49:59,,,,0.518,unknown,unknown,unknown,6.5,0.03,0.03,0.0215,2026-01-29 10:49:59,12.2039,0.001
2026-01-29 10:54:59,,,,0.523,unknown,unknown,unknown,6.7,0.04,0.04,0.0005,2026-01-29 10:54:59,12.7551,0.001
2026-01-29 10:59:59,,,,0.528,unknown,unknown,unknown,6.8,0.04,0.04,0.0101,2026-01-29 10:59:59,13.3199,0.001
2026-01-29 11:04:59,,,,0.534,unknown,unknown,unknown,7,0.02,0.02,0.0094,2026-01-29 11:04:59,13.888,0.001
2026-01-29 11:09:59,,,,0.539,unknown,unknown,unknown,7.2,0.03,0.03,0.0135,2026-01-29 11:09:59,14.4581,0.001
2026-01-29 11:14:59,,,,0.543,unknown,unknown,unknown,7.5,0.03,0.03,0.0001,2026-01-29 11:14:59,15.0415,0.001
2026-01-29 11:19:59,,,,0.548,unknown,unknown,unknown,7.7,0.03,0.03,0.0101,2026-01-29 11:19:59,15.6259,0.001
2026-01-29 11:24:59,,,,0.552,unknown,unknown,unknown,7.9,0.03,0.03,0.0039,2026-01-29 11:24:59,16.2241,0.001
2026-01-29 11:29:59,,,,0.556,unknown,unknown,unknown,8.2,0.03,0.03,0.0221,2026-01-29 11:29:59,16.8435,0.001
2026-01-29 11:34:59,,,,0.56,unknown,unknown,unknown,8.4,0.02,0.02,0.0231,2026-01-29 11:34:59,17.4581,0.001
2026-01-29 11:39:59,,,,0.564,unknown,unknown,unknown,8.7,0.02,0.02,0.0221,2026-01-29 11:39:59,18.0837,0.001
2026-01-29 11:44:59,,,,0.567,unknown,unknown,unknown,8.9,0.01,0.01,0.0106,2026-01-29 11:44:59,18.712,0.001
2026-01-29 11:49:59,,,,0.57,unknown,unknown,unknown,9.2,0.02,0.02,0.0268,2026-01-29 11:49:59,19.3466,0.001
